1,2,3
-38.81059115858996,0.008855432153697577,-62.68371169474974
-37.655346402841474,0.008855432153697577,-60.735328739289365
-36.6134835871178,0.008855432153697577,-59.05487996749307
-35.57648366347653,0.008855432153697577,-57.50867481094123
-34.64107506539097,0.008855432153697577,-55.797520657295316
-35.513831573056336,0.008855432153697577,-57.48560010705933
-34.63116876957801,0.008855432153697577,-55.93344842220944
-35.35252331275014,0.008855432153697577,-56.94347378385634
-34.42839007647079,0.008855432153697577,-55.454941939967156
-35.2415684813808,0.008855432153697577,-56.764755182205825
-34.322996624660995,0.008855432153697577,-55.28518123556061
-35.180507438100804,0.008855432153697577,-56.743593900568435
-34.21822836828954,0.008855432153697577,-55.11642755404004
-35.11975961619648,0.008855432153697577,-56.72258063720142
-35.86264328884587,0.008855432153697577,-57.971246126168786
-34.912730977420175,0.008855432153697577,-56.23508578293052
-34.05823716724707,0.008855432153697577,-54.93345376520936
-33.106054443578536,0.008855432153697577,-53.252372314389355
-32.38106491441598,0.008855432153697577,-52.22829718429885
-31.64554715727263,0.008855432153697577,-51.11131511301499
-32.197044946972525,0.008855432153697577,-51.79019529075529
-31.42364893093235,0.008855432153697577,-50.54615780924787
-32.1495226744681,0.008855432153697577,-51.78429515148109
-31.379339762470927,0.008855432153697577,-50.54373616591448
-30.687238563526062,0.008855432153697577,-49.49627875727392
-29.941571279132557,0.008860188413596815,-48.227875110850675
-29.18710991315133,0.008860188413596815,-46.88463153726679
-29.90319167175634,0.008860188413596815,-48.23166827648814
-29.19256092152532,0.008860188413596815,-47.02141945604704
-29.823080543469924,0.008860188413596815,-48.10245486652245
-29.157007742285412,0.008860188413596815,-47.028127993747006
-29.70156161514805,0.008860188413596815,-47.841283639343324
-29.039793230010897,0.008860188413596815,-46.77535150327847
-28.365894368782175,0.008860188413596815,-45.62764102655021
-27.75907592093056,0.008860188413596815,-44.65155002279418
-27.17682839736637,0.008860188413596815,-43.71498230353263
-26.65536155982515,0.008860188413596815,-42.93466887082689
-27.110032447475604,0.008860188413596815,-43.76312957507729
-26.59109973959042,0.008860188413596815,-42.831160240241545
-26.05546029793274,0.008860188413596815,-41.96838814802619
-25.576375511342853,0.008860188413596815,-41.25282922702577
-25.07971907094526,0.008860188413596815,-40.45175859404503
-25.553136189885816,0.008860188413596815,-41.41860385676917
-25.022641201423355,0.008860188413596815,-40.50369903817327
-25.458099176271737,0.008860188413596815,-41.20856702613084
-24.96581262665601,0.008860188413596815,-40.411711646809735
-25.363442274217324,0.008860188413596815,-40.853731922704284
-26.556976682983315,0.008864698280698743,-42.870343809120996
-27.1618689025405,0.008864698280698743,-43.869642500938795
-27.555053532901056,0.008864698280698743,-44.32337210034395
-27.019123436209117,0.008864698280698743,-43.52059210714554
-27.564169634925353,0.008864698280698743,-44.458996241670484
-30.51034372374055,0.008864698280698743,-49.386544361564496
-31.19477451326231,0.008864698280698743,-50.56303063408141
-31.86302526492937,0.008864698280698743,-51.64618586616761
-31.107954112568706,0.008864698280698743,-50.42230505909552
-31.772568347663885,0.008864698280698743,-51.49956592901067
-34.51798699245743,0.008864698280698743,-55.79763609733744
-35.38482751791517,0.008864698280698743,-57.27678356438978
-34.50848189585469,0.008890776948386987,-55.93415738568421
-33.62857952841746,0.008890776948386987,-54.31414778635052
-32.69947254625797,0.008890776948386987,-52.67011752488456
-34.921676854301616,0.008890776948386987,-56.32611903719446
-35.75676067003317,0.008890776948386987,-57.673048355828705
-34.813479512528616,0.008890776948386987,-56.15160461231044
-33.91740145077519,0.008890776948386987,-54.901487395381565
-33.06506981070668,0.008890776948386987,-53.521833507042885
-32.253357384811046,0.008895304689797158,-52.20792920975583
-31.435244356776835,0.008895304689797158,-50.81444423840781
-32.16061642917217,0.008895304689797158,-52.057811093707556
-31.43495996820124,0.008895304689797158,-50.95234277707429
-32.06839132907747,0.008895304689797158,-51.90852798374598
-32.82066911927868,0.008895304689797158,-53.198413003549796
-31.976677792427957,0.008895304689797158,-51.7600729323277
-32.67910890391824,0.008895304689797158,-52.89708553246976
-31.930155492347453,0.008895304689797158,-51.754996004992954
-32.62961438569048,0.008895304689797158,-52.888735934299
-31.839329150532173,0.008895304689797158,-51.6077772744445
-32.534894188742776,0.008895304689797158,-52.73520572628622
-31.74900245614767,0.008895304689797158,-51.46136841313675
-32.44070606549325,0.008895304689797158,-52.58253794664872
-31.614855103450743,0.008895304689797158,-51.17439705656596
-32.30179595425796,0.008895304689797158,-52.2863358504827
-31.525636641696018,0.008895304689797158,-51.02998073798179
-32.20878499709728,0.008895304689797158,-52.13578068782968
-31.392779076406754,0.008895304689797158,-50.74579996140003
-32.20633978069767,0.008895304689797158,-52.46044793763783
-32.87070769186131,0.008895304689797158,-53.855356306452414
-32.11411061667968,0.008895304689797158,-52.87793407832908
-32.77462645396509,0.008895304689797158,-54.08775794256569
-31.97759181429044,0.008900327708081078,-52.77241673728562
-32.63338863229476,0.008900327708081078,-53.781597064397126
-31.88650397283024,0.008900327708081078,-52.62209505086364
-32.53851883422636,0.008900327708081078,-53.625246483990466
-31.79591793518852,0.008900327708081078,-52.47260148809724
-32.44418272980266,0.008900327708081078,-53.46977545969974
-31.750260917407623,0.008900327708081078,-52.468436443062366
-32.35037582818461,0.008900327708081078,-53.31517659037824
-31.61623479244644,0.008900327708081078,-52.55761445195725
-32.302282557111155,0.008900327708081078,-53.50261243120991
-31.438803927726845,0.008900327708081078,-51.74237241208761
-32.209394746551666,0.008900327708081078,-53.54366077849995
-31.438509810023383,0.008900327708081078,-52.26217126696093
-32.072086198605014,0.008900327708081078,-53.04925385718492
-32.87047989676996,0.008900327708081078,-54.7168561511471
-32.02516501596561,0.008900327708081078,-53.237404349981674
-32.682941499639576,0.008900327708081078,-54.25714355589497
-31.933814543804324,0.008900327708081078,-52.70017138575537
-32.58779234322379,0.008900327708081078,-53.70645190328382
-31.842968044276695,0.008900327708081078,-52.93452710178297
-32.493179236169624,0.008900327708081078,-53.94211810536463
-31.708178359033,0.008904880069472968,-52.63893352870175
-32.44447946318469,0.008904880069472968,-53.93445658266376
-31.618449294606073,0.008904880069472968,-52.48997378069983
-32.305543151754584,0.008904880069472968,-53.63062233719807
-31.573411018192616,0.008904880069472968,-52.486425854346386
-32.25763956440603,0.008904880069472968,-53.623861110789356
-31.44046004084258,0.008904880069472968,-52.19449277287931
-32.16500027991492,0.008904880069472968,-53.46986112219641
-32.8745787605199,0.008904880069472968,-54.64943713597122
-32.07287565601001,0.008904880069472968,-53.31671668559568
-32.778475608445795,0.008904880069472968,-54.48967894694311
-31.936508185261566,0.008904880069472968,-53.017985217177
-32.59145210886141,0.008904880069472968,-54.03165881127743
-31.890153346604336,0.008904880069472968,-53.01296613615298
-32.58789592320127,0.008904880069472968,-54.17286659767975
-31.71048188859718,0.008904880069472968,-52.57114449589132
-30.96033404949297,0.008904880069472968,-51.327513743720104
-30.243821069331474,0.00890969039472816,-50.139644459816324
-29.558730389508444,0.00890969039472816,-49.00386855933352
-30.204274318482415,0.00890969039472816,-50.14229357897925
-29.5218071827442,0.00890969039472816,-49.0093258699272
-28.82792152532398,0.00890969039472816,-47.792298879222955
-28.28241107892185,0.00890969039472816,-47.0155939508924
-27.603527522667424,0.00890969039472816,-45.762440289886705
-27.066447645817867,0.00890969039472816,-45.26416795483244
-27.612484807078584,0.00890969039472816,-45.90193424606292
-28.139081294250516,0.00890969039472816,-46.77732802164147
-27.466380459583053,0.00890969039472816,-45.53507136828137
-27.98900891428601,0.00890969039472816,-46.4015096679697
-27.436983492235388,0.00890969039472816,-45.548297790006224
-26.869094058300387,0.00890969039472816,-44.605541198123966
-26.32344215734793,0.00890969039472816,-43.69970126563653
-25.762290738661125,0.008914237425381407,-42.70995041088703
-25.293823153715607,0.008914237425381407,-41.99042469735174
-24.807574580655274,0.008914237425381407,-41.183200579147005
-24.338983740346027,0.008914237425381407,-40.40529016701605
-24.71664887328476,0.008914237425381407,-40.97643561320049
-25.1424313516041,0.008914237425381407,-41.682318048862676
-24.661072034294836,0.008914237425381407,-40.88429768721663
-25.08500099605942,0.008914237425381407,-41.58710727501205
-24.60573489404623,0.008914237425381407,-40.79255714520219
-25.06327787386253,0.008914237425381407,-41.60769512127425
-24.585441332680702,0.008914237425381407,-40.81443586670438
-25.006271869154133,0.008914237425381407,-41.513059117319536
-24.530504226826274,0.008914237425381407,-40.72323445391471
-25.770963651373183,0.008914237425381407,-42.56881183365072
-26.23268710409775,0.008918789099528177,-43.174080942465906
-27.929983813412797,0.008918789099528177,-46.30365504949397
-28.51007973457908,0.008918789099528177,-47.32975117818351
-29.071333548862217,0.008918789099528177,-48.261491938824335
-28.437020065871035,0.008918789099528177,-47.20846439213085
-29.036229019371856,0.008918789099528177,-48.26871194363345
-28.324375192098866,0.008918789099528177,-46.957495827747636
-28.919992189323303,0.008918789099528177,-48.010249257055996
-31.955811654172706,0.008918789099528177,-53.050031019536924
-32.61155851363879,0.008918789099528177,-54.06499216504223
-33.43612180849929,0.008918789099528177,-55.5829247320631
-32.471026067221736,0.008918789099528177,-53.75868008879103
-33.290218039058026,0.008918789099528177,-55.26528691342346
-32.46786987060641,0.008918789099528177,-53.70390501889962
-33.145099126090116,0.008923345424285106,-54.550614156959
-32.37393022940063,0.008923345424285106,-53.744152127325755
-33.09357154267912,0.008923345424285106,-54.938832907320254
-32.28051646306978,0.008923345424285106,-53.589075384004914
-32.996091667959966,0.008923345424285106,-54.77700599353081
-32.18762416816141,0.008923345424285106,-53.43486433846193
-32.89916764849665,0.008923345424285106,-54.61610185832335
-32.14021794815873,0.008923345424285106,-53.42866392568604
-32.75681071543033,0.008923345424285106,-54.305798170941344
-31.958490132162375,0.008923345424285106,-52.98230435320419
-32.75276830340833,0.008923345424285106,-54.446944110374886
-34.823943983213205,0.008923345424285106,-57.654145580368365
-35.70675821932963,0.008923345424285106,-59.19636139314674
-36.63159556553072,0.008923345424285106,-60.81232741252509
-35.64348218305548,0.008923345424285106,-59.17195457022597
-36.51286941425325,0.008927906406783382,-61.061749783592006
-35.4812045650341,0.008927906406783382,-58.82242782149041
-36.34401952239538,0.008927906406783382,-60.25284347887488
-35.41900701512986,0.008927906406783382,-58.79930202268802
-36.277650476378554,0.008927906406783382,-60.22474108669684
-35.25840592110132,0.008927906406783382,-58.8836544434269
-36.11059117206009,0.008927906406783382,-59.86585486173479
-35.148024002184975,0.008927906406783382,-58.270065243895445
-35.99496793684376,0.008927906406783382,-59.67416916528292
-35.03831213823309,0.008927906406783382,-58.088179699771885
-34.129885649830335,0.008927906406783382,-56.58214707770412
-33.26613096281015,0.008927906406783382,-55.352725508232375
-32.489389700372485,0.008927906406783382,-54.333143801931165
-33.16752950871468,0.008927906406783382,-54.98670731337521
-32.34989969190298,0.008932741648140858,-53.63120173024456
-33.16225959360263,0.008932741648140858,-55.12766670409146
-32.30179595425796,0.008932741648140858,-53.624401592577854
-33.018296376590826,0.008932741648140858,-54.81386816102618
-32.20878499709728,0.008932741648140858,-53.46999355513136
-32.92124586547124,0.008932741648140858,-54.652754036275624
-32.11629214672937,0.008932741648140858,-53.31644562982111
-32.82474752823046,0.008932741648140858,-54.49255657863136
-32.024313086096996,0.008932741648140858,-53.55537989822645
-31.260886120008102,0.008932741648140858,-51.89638104992688
-30.531958101268252,0.008932741648140858,-50.68628335553427
-29.835242210445784,0.008932741648140858,-49.52966120429845
-30.44855827364833,0.008932741648140858,-50.54783081080965
-29.713643986349542,0.008932741648140858,-49.260691685280406
-30.45088571900887,0.008937327236776666,-50.68915144514686
-29.759546931326394,0.008937327236776666,-49.9032578449829
-31.65634071493738,0.008937327236776666,-52.94000681976189
-32.3903570470075,0.008937327236776666,-54.241129419229146
-33.156054621025625,0.008937327236776666,-55.19222953043981
-32.296977955109945,0.008937327236776666,-54.08475610721797
-33.012276004546266,0.008937327236776666,-55.28259946585986
-32.20411969247514,0.008937327236776666,-53.92925497970926
-32.96146561994029,0.008937327236776666,-54.86831279985299
-32.06684756437161,0.008937327236776666,-53.23436238761736
-32.77316643313326,0.008937327236776666,-54.80771356673523
-31.97514257875772,0.008937327236776666,-53.47315033741546
-32.63169401859625,0.008937327236776666,-54.49688788524344
-31.883944841122982,0.008937327236776666,-53.125125066840724
-32.53670492971518,0.008941902527162473,-54.33825040463569
-31.793250171532492,0.008941902527162473,-52.78016174536627
-32.487806378617215,0.008941902527162473,-53.93319859291714
-31.658566436719596,0.008941902527162473,-52.485076591536725
-32.439129485756816,0.008941902527162473,-53.925562985661244
-33.06785300135498,0.008941902527162473,-54.82145886052415
-32.25492999779434,0.008941902527162473,-53.473756456178535
-31.479898571509672,0.008941902527162473,-52.380548450428336
-30.783406679294874,0.008941902527162473,-51.48016867181352
-30.0333852954585,0.008941902527162473,-49.790774029078435
-29.357392252818382,0.008941902527162473,-48.67008062404917
-28.710221383153424,0.008941902527162473,-47.59716998767936
-28.090067835608977,0.008941902527162473,-46.5690499524136
-27.495274371704166,0.008947023401472461,-45.58297306950771
-28.018974079562472,0.008947023401472461,-46.451187343607884
-27.388331013737787,0.008947023401472461,-45.343825048378605
-27.908793298264154,0.008947023401472461,-46.20549678595201
-27.320529731166324,0.008947023401472461,-45.23157397716751
-26.793590605998492,0.008947023401472461,-44.09722286444585
-26.250137635668782,0.008947023401472461,-43.51872619059803
-25.69112093674606,0.008947023401472461,-42.53394237378786
-25.22458960078146,0.008947023401472461,-41.81852390042325
-24.740228005952247,0.008947023401472461,-41.01552622036644
-24.239006207146605,0.008947023401472461,-40.12983690945328
-23.823268910079154,0.008947023401472461,-39.49534783596603
-24.18539966752607,0.008920779750164993,-40.04108650137682
-23.771482519559214,0.008920779750164993,-39.40949389566614
-24.166302244050975,0.008920779750164993,-40.06404480596145
-23.71991175310207,0.008925351526498884,-39.323997427189035
-24.078866846210094,0.008925351526498884,-39.86471191289829
-23.634951421671737,0.008925351526498884,-39.129770330059685
-24.094212050184304,0.008925351526498884,-39.99894324344829
-23.65094590462654,0.008925351526498884,-39.26307450613586
-25.184655212599477,0.008925351526498884,-41.752318773082536
-25.626209016672306,0.008925351526498884,-42.48434766239974
-26.11980287385948,0.008925351526498884,-43.36163849249311
-25.602825302391807,0.008925351526498884,-42.816501070644215
-26.058086970753585,0.008925351526498884,-43.259183558486164
-27.02579294369209,0.008925351526498884,-44.804644437452595
-27.532224756953585,0.008925351526498884,-45.980468098161225
-28.057296042277518,0.008925351526498884,-46.51471931534948
-27.463828297907032,0.008925351526498884,-45.53084027331668
-27.98636218389217,0.008925351526498884,-46.39712179248849
-29.145282395051197,0.008925351526498884,-48.318434817439986
-29.690148131644502,0.008925351526498884,-49.154688610505566
-30.342033842830457,0.008931009021737293,-50.30246626508236
-29.610921341251938,0.008931009021737293,-49.02352159193466
-30.216940248218155,0.008931009021737293,-50.02683994965797
-29.573750529738536,0.008931009021737293,-49.02876966191401
-30.134973913431676,0.008931009021737293,-49.89113737097398
-29.4536886036754,0.008931009021737293,-49.122421552097784
-30.053436889491604,0.008931009021737293,-50.12267277758727
-29.375676401704485,0.008931009021737293,-48.9923139678496
-29.972325812338873,0.008931009021737293,-49.621858931309156
-29.339391597376686,0.008931009021737293,-48.64023828164735
-29.933775782819247,0.008931009021737293,-49.62563664326007
-29.22084494808196,0.008931009021737293,-48.37771532799948
-29.81136823209382,0.008931009021737293,-49.5366485680541
-29.144019616622856,0.008931009021737293,-48.25052413890446
-29.68964407752172,0.008931009021737293,-49.26716610202078
-30.385119260859064,0.008931009021737293,-50.37389531951316
-29.735698191333157,0.008931009021737293,-49.5457100191359
-30.34502164037198,0.008931009021737293,-50.37594903648922
-29.57304432980185,0.008935591291495912,-48.96081282082748
-30.177549617929394,0.008935591291495912,-50.32966613072339
-29.494420219699098,0.008935591291495912,-49.19035313240806
-30.095789737740112,0.008935591291495912,-49.82626447286522
-29.416199464519853,0.008935591291495912,-48.70114215569947
-30.01445754953226,0.008935591291495912,-49.691611780408394
-29.33837896828754,0.008935591291495912,-48.93010986595352
-29.975745292230215,0.008935591291495912,-50.06129407613137
-29.302233786098206,0.008935591291495912,-48.93648943012739
-29.895148691490277,0.008935591291495912,-49.56159881479548
-29.225099572556186,0.008935591291495912,-48.450759529079825
-29.77299383874816,0.008935591291495912,-49.29184706850117
-29.14835705161941,0.008935591291495912,-48.323532129278085
-29.693339292798015,0.008935591291495912,-49.15997186244865
-30.302658406164028,0.008935591291495912,-50.168754006247156
-31.318073007099343,0.008935591291495912,-51.92059039573077
-31.993377545583982,0.008935591291495912,-53.04014236583732
-32.6975061245536,0.008940178265756507,-54.2074802006499
-31.901955033139892,0.008940178265756507,-53.278179973443244
-32.60214542266103,0.008940178265756507,-54.04938669528988
-31.811037772398507,0.008940178265756507,-52.73785082081579
-32.50732292094617,0.008940178265756507,-53.89218544377227
-31.7206215864485,0.008940178265756507,-52.58795456906395
-32.50401235424898,0.008940178265756507,-54.03342177432266
-31.719550460028003,0.008940178265756507,-52.72936244975791
-32.36466236891599,0.008940178265756507,-53.728766497584424
-31.49694778671703,0.008940178265756507,-52.1460066070635
-32.13557033196525,0.008940178265756507,-53.13081474780478
-31.408131388372738,0.008940178265756507,-51.99896313712986
-30.67064913907979,0.008940178265756507,-50.77799548957768
-29.965984509274456,0.008940178265756507,-49.61136033843807
-29.25072238046174,0.008940178265756507,-48.36119900725403
-29.927458853616614,0.008940178265756507,-49.61516413770028
-29.214807585215485,0.008940178265756507,-48.36771993523774
-29.805092645200897,0.008940178265756507,-49.344989505815974
-29.13801290721831,0.008940178265756507,-48.24057949568325
-29.725272055390835,0.008940178265756507,-49.21283939934215
-31.611916314174344,0.008940178265756507,-52.40773780048041
-32.25432610138802,0.008944769951767788,-53.79328290425061
-31.47829000505059,0.008944769951767788,-52.499021503687885
-30.737647714945332,0.008944769951767788,-51.26378936405965
-30.07235902727419,0.008944769951767788,-50.222644813358365
-30.739281580550283,0.008944769951767788,-51.03046228379986
-30.033476256847806,0.008944769951767788,-50.226033772388426
-30.654782904692343,0.008944769951767788,-50.89018553464747
-29.9105822873695,0.008944769951767788,-49.95246794629159
-30.484837786160842,0.008944769951767788,-50.47036822033907
-29.788326498093806,0.008944769951767788,-49.8643381596622
-30.40146045615253,0.008944769951767788,-50.890697227660496
-29.70859267437813,0.008944769951767788,-49.54754675067284
-30.275852701795298,0.008944769951767788,-50.424817993247046
-29.629270749052623,0.008944769951767788,-49.41525482939282
-30.193465153752037,0.008944769951767788,-49.91986720965699
-29.508733295463166,0.008944769951767788,-48.96696171000944
-30.111510519546947,0.008944769951767788,-50.15110399714234
-29.51341573094235,0.008944769951767788,-49.28917595522781
-30.029985395936016,0.008944769951767788,-50.01532286620447
-29.43520403293015,0.008944769951767788,-49.15855772451455
-29.94888641525364,0.008944769951767788,-49.880251481737595
-30.569358641728183,0.008944769951767788,-50.91365587163239
-29.910324951392383,0.008944769951767788,-49.519210975499206
-30.528376382574233,0.008944769951767788,-50.54245025036968
-29.87201307692824,0.008949366356793371,-49.52324349303107
-30.40192572838809,0.008949366356793371,-50.82213744307321
-29.708113178110892,0.008949366356793371,-49.117418532415996
-30.361603078741755,0.008949366356793371,-50.266342169598836
-29.586849056460636,0.008949366356793371,-49.20996420066206
-30.236259457427135,0.008949366356793371,-50.54519728909482
-29.5913483272406,0.008949366356793371,-48.9911167213146
-30.19658482797868,0.008949366356793371,-49.993139735736136
-29.471057310915132,0.008949366356793371,-48.725486127459426
-28.817341218455656,0.008949366356793371,-47.64467541685646
-28.191085228211364,0.008949366356793371,-46.60926541296816
-27.590594705887675,0.008949366356793371,-45.616454320156876
-28.119302505928616,0.008949366356793371,-46.83305619578559
-27.52173139931916,0.008949366356793371,-45.83779391248685
-28.047871940683564,0.008949366356793371,-46.714087680278745
-27.453199023990827,0.008949366356793371,-45.892824899131156
-27.97679096074278,0.008949366356793371,-46.25496552319572
-28.52001428832492,0.008949366356793371,-47.153094844888315
-27.866573269954532,0.008949366356793371,-46.34873657525036
-28.44660675729389,0.008949366356793371,-47.03172771519329
-27.83566754142472,0.008949366356793371,-46.02164144738474
-28.413638907532658,0.008949366356793371,-47.04131372461946
-27.804866116830794,0.008949366356793371,-46.03343606672375
-28.300881531738806,0.008949366356793371,-46.45111672902219
-27.695912064825368,0.008949366356793371,-45.4581615345497
-28.26843612253471,0.008949366356793371,-46.46116548930438
-27.70469935020718,0.008949366356793371,-45.43196489690451
-28.236196959674473,0.008949366356793371,-46.30354918774527
-27.55750473718849,0.008949366356793371,-45.06753896998365
-29.318010273360297,0.008949366356793371,-47.94666945059006
-29.955377197976464,0.008949366356793371,-49.055856854985436
-30.532228991691756,0.008949366356793371,-49.93240255408982
-29.916892323677178,0.008949366356793371,-49.059662575389375
-30.44848701161572,0.008949366356793371,-49.7954509328711
-29.794595254980607,0.008949366356793371,-48.4421594615165
-31.567491913411295,0.008949366356793371,-51.69590602517345
-32.25432610138802,0.008949366356793371,-52.820687041477
-32.92447000327324,0.008949366356793371,-53.84467313312923
-32.16132743208235,0.008949366356793371,-52.66838952978114
-32.82755912473665,0.008953952394704805,-53.68618509741207
-32.02379181951542,0.008953952394704805,-52.3717041712064
-32.73120035303025,0.008953952394704805,-53.144192948864124
-31.97688188811945,0.008953952394704805,-52.366335773542836
-32.63538898347906,0.008953952394704805,-53.371910078226236
-31.795762576825275,0.008953952394704805,-51.92775832841209
-32.540120364710035,0.008953952394704805,-53.21610779387806
-31.74979496614015,0.008953952394704805,-51.92360975972369
-32.49102076918573,0.008953952394704805,-52.826198701431714
-31.70402887753267,0.008953952394704805,-51.919503201836775
-32.442250884686494,0.008953952394704805,-53.200909518573205
-31.569642451575028,0.008953952394704805,-51.628988365365444
-32.30289984322152,0.008953952394704805,-52.90023291100644
-32.97509175722414,0.008953952394704805,-53.9274599416835
-32.16438221129437,0.008953952394704805,-52.60162567610059
-32.9241127911258,0.008953952394704805,-53.91755054474715
-32.07175938932503,0.008953952394704805,-52.45015032742797
-32.78124653446898,0.008953952394704805,-53.610445494476515
-32.02464791763566,0.008953952394704805,-52.44455890827393
-32.731109021826285,0.008953952394704805,-53.7958826699741
-31.888057208573436,0.008953952394704805,-52.149723809539324
-32.635428340481916,0.008953952394704805,-53.44479191468713
-31.841715487985503,0.008953952394704805,-52.14498307506897
-32.494590953483346,0.008953952394704805,-53.14164900182458
-31.706384558588802,0.008953952394704805,-51.85261638595196
-32.400117135761526,0.0089276542659335,-52.98714653498564
-31.660798518267555,0.0089276542659335,-51.84870782169907
-32.30617475898906,0.0089276542659335,-52.8335131865928
-31.526707990936472,0.0089276542659335,-51.558773355101025
-32.25807281797412,0.0089276542659335,-52.82682278102417
-32.92837457907571,0.0089276542659335,-53.851058675790554
-32.16505322074744,0.0089276542659335,-52.86553009807714
-32.923810480916394,0.0089276542659335,-53.990602212766646
-32.11766586296401,0.0089276542659335,-52.66863392422186
-32.827166475701794,0.0089276542659335,-53.83211909779384
