1,5,11,13,82
1.0,5.0,11.0,13.0,82.0
-0.3984400604229601,-0.0018147029204431228,-0.013466012084591868,-0.002776747230614269,-3.902316213494311e-05
0.45142350956696814,-0.0018147029204431228,0.012015458207451885,0.002402331319234611,-3.902316213494311e-05
